,Unnamed: 0_x,County_x,City,AGENCY NAME_x,POPULATION_x,VIOLENT CRIME_x,PROPERTY CRIME_x,MURDER_x,RAPE_x,ROBBERY_x,AGGRAVATED ASSAULT_x,BURGLARY_x,LARCENY_x,MTR VEHICLE THEFT_x,ARSON_x,Unnamed: 0_y,County_y,ORI,AGENCY NAME_y,POPULATION_y,VIOLENT CRIME_y,PROPERTY CRIME_y,MURDER_y,RAPE_y,ROBBERY_y,AGGRAVATED ASSAULT_y,BURGLARY_y,LARCENY_y,MTR VEHICLE THEFT_y,ARSON_y
112,196,FRANKLIN COUNTY,Dublin,DUBLIN,"38,892",20,438,0,8,5,7,82,344,12,2,173,FRANKLIN COUNTY,OH02503,DUBLIN,"4,534",3,53,0,1,1,1,6,45,2,0
113,196,FRANKLIN COUNTY,Dublin,DUBLIN,"38,892",20,438,0,8,5,7,82,344,12,2,202,FRANKLIN COUNTY,OH02503,DUBLIN,"39,242",27,456,1,10,8,8,51,388,17,1
114,196,FRANKLIN COUNTY,Dublin,DUBLIN,"38,892",20,438,0,8,5,7,82,344,12,2,633,FRANKLIN COUNTY,OH02503,DUBLIN,"2,510",1,29,0,1,0,0,3,25,1,0
115,197,FRANKLIN COUNTY,Gahanna,GAHANNA,"34,859",20,789,0,10,6,4,99,660,30,2,203,FRANKLIN COUNTY,OH02504,GAHANNA,"35,243",25,791,1,13,5,6,87,677,27,6
116,198,FRANKLIN COUNTY,Grandview Heights,GRANDVIEW HEIGHTS,"7,502",1,144,0,0,1,0,43,95,6,0,204,FRANKLIN COUNTY,OH02505,GRANDVIEW HEIGHTS,"7,831",0,43,0,0,0,0,5,37,1,0
117,199,FRANKLIN COUNTY,Grove City,GROVE CITY,"40,161",43,"1,678",2,7,26,8,144,"1,476",58,4,205,FRANKLIN COUNTY,OH02506,GROVE CITY,"40,421",47,"1,365",4,14,24,5,112,"1,197",56,0
118,200,FRANKLIN COUNTY,Hilliard,HILLIARD,"34,832",33,344,0,11,9,13,67,253,24,0,206,FRANKLIN COUNTY,OH02507,HILLIARD,"36,144",17,404,0,6,2,9,75,293,36,2
119,201,FRANKLIN COUNTY,Reynoldsburg,REYNOLDSBURG,"27,474",61,987,5,6,26,24,115,833,39,5,193,FRANKLIN COUNTY,OH02508,REYNOLDSBURG,936,3,26,0,1,1,1,3,22,1,0
120,201,FRANKLIN COUNTY,Reynoldsburg,REYNOLDSBURG,"27,474",61,987,5,6,26,24,115,833,39,5,207,FRANKLIN COUNTY,OH02508,REYNOLDSBURG,"27,631",71,780,1,16,35,19,98,656,26,3
121,201,FRANKLIN COUNTY,Reynoldsburg,REYNOLDSBURG,"27,474",61,987,5,6,26,24,115,833,39,5,358,FRANKLIN COUNTY,OH02508,REYNOLDSBURG,"9,137",25,256,0,6,12,7,32,216,8,1
122,202,FRANKLIN COUNTY,Upper Arlington,UPPER ARLINGTON,"35,150",16,535,1,4,8,3,67,449,19,1,208,FRANKLIN COUNTY,OH02509,UPPER ARLINGTON,"35,214",12,512,0,3,6,3,88,417,7,2
123,203,FRANKLIN COUNTY,Westerville,WESTERVILLE,"30,397",16,733,0,5,7,4,59,661,13,4,174,FRANKLIN COUNTY,OH02510,WESTERVILLE,"8,531",9,205,0,3,3,3,17,184,4,0
124,203,FRANKLIN COUNTY,Westerville,WESTERVILLE,"30,397",16,733,0,5,7,4,59,661,13,4,209,FRANKLIN COUNTY,OH02510,WESTERVILLE,"30,887",35,740,0,9,13,13,60,667,13,2
125,204,FRANKLIN COUNTY,Whitehall,WHITEHALL,"18,804",153,"1,163",2,25,74,52,299,794,70,9,210,FRANKLIN COUNTY,OH02511,WHITEHALL,"18,835",125,"1,269",0,11,69,45,187,"1,001",81,12
126,205,FRANKLIN COUNTY,Worthington,WORTHINGTON,"14,689",5,233,0,0,4,1,28,195,10,2,211,FRANKLIN COUNTY,OH02512,WORTHINGTON,"14,692",11,267,2,2,3,4,27,227,13,1
127,207,FRANKLIN COUNTY,Groveport,GROVEPORT,"5,813",5,178,0,2,1,2,19,149,10,2,213,FRANKLIN COUNTY,OH02516,GROVEPORT,"5,583",12,185,0,3,6,3,29,144,12,1
128,210,FRANKLIN COUNTY,New Albany,NEW ALBANY,"10,210",5,168,0,2,1,2,16,142,10,0,216,FRANKLIN COUNTY,OH02521,NEW ALBANY,"10,670",4,91,0,2,0,2,6,81,4,0
129,210,FRANKLIN COUNTY,New Albany,NEW ALBANY,"10,210",5,168,0,2,1,2,16,142,10,0,359,FRANKLIN COUNTY,OH02521,NEW ALBANY,168,0,1,0,0,0,0,0,1,0,0
130,218,FULTON COUNTY,Archbold,ARCHBOLD,"4,342",4,58,0,0,0,4,12,46,0,1,224,FULTON COUNTY,OH02601,ARCHBOLD,"4,338",2,41,0,1,0,1,6,34,1,0
131,219,FULTON COUNTY,Fayette,FAYETTE,"1,266",6,10,0,5,0,1,6,4,0,0,196,FULTON COUNTY,OH02400,FAYETTE,"14,453",37,432,1,5,3,28,109,308,15,1
132,219,FULTON COUNTY,Fayette,FAYETTE,"1,266",6,10,0,5,0,1,6,4,0,0,225,FULTON COUNTY,OH02603,FAYETTE,"1,265",2,12,0,2,0,0,2,10,0,1
133,220,FULTON COUNTY,Swanton,SWANTON,"3,754",3,27,0,2,0,1,4,23,0,0,226,FULTON COUNTY,OH02604,SWANTON,"3,768",5,51,0,4,0,1,8,39,4,0
134,220,FULTON COUNTY,Swanton,SWANTON,"3,754",3,27,0,2,0,1,4,23,0,0,382,FULTON COUNTY,OH02604,SWANTON,145,0,1,0,0,0,0,0,1,0,0
135,221,FULTON COUNTY,Wauseon,WAUSEON,"7,311",7,197,0,3,1,3,13,183,1,0,227,FULTON COUNTY,OH02605,WAUSEON,"7,407",10,169,0,1,1,8,14,151,4,0
136,227,GEAUGA COUNTY,Chardon,CHARDON,"5,162",7,66,0,0,0,7,3,63,0,0,233,GEAUGA COUNTY,OH02801,CHARDON,"5,199",10,96,0,1,0,9,4,91,1,0
137,228,GEAUGA COUNTY,Burton,BURTON,"1,463",0,3,0,0,0,0,1,2,0,0,234,GEAUGA COUNTY,OH02803,BURTON,"1,460",0,1,0,0,0,0,0,1,0,0
138,229,GEAUGA COUNTY,Middlefield,MIDDLEFIELD,"2,694",0,44,0,0,0,0,1,43,0,0,235,GEAUGA COUNTY,OH02805,MIDDLEFIELD,"2,715",1,86,0,0,0,1,2,84,0,0
139,232,GEAUGA COUNTY,Chesterland,CHESTER TOWNSHIP,"10,371",0,18,0,0,0,0,3,15,0,0,238,GEAUGA COUNTY,OH02810,CHESTER TOWNSHIP,"10,355",0,8,0,0,0,0,1,7,0,0
140,235,GREENE COUNTY,Xenia,XENIA,"26,037",53,821,1,13,11,28,134,665,22,6,243,GREENE COUNTY,OH02903,XENIA,"26,331",55,811,1,16,8,30,141,636,34,6
141,236,GREENE COUNTY,Yellow Springs,YELLOW SPRINGS,"3,857",2,79,0,0,1,1,18,59,2,0,244,GREENE COUNTY,OH02904,YELLOW SPRINGS,"3,713",11,72,0,4,4,3,20,47,5,0
142,237,GREENE COUNTY,Bellbrook,BELLBROOK,"7,074",3,57,0,2,0,1,4,51,2,0,245,GREENE COUNTY,OH02905,BELLBROOK,"7,159",5,39,0,1,0,4,0,39,0,0
143,238,GREENE COUNTY,Jamestown,JAMESTOWN,"2,034",1,72,0,0,0,1,28,42,2,0,246,GREENE COUNTY,OH02909,JAMESTOWN,"2,036",3,84,0,1,2,0,27,53,4,1
144,239,GREENE COUNTY,Beavercreek,BEAVERCREEK,"46,490",32,"1,065",0,14,13,5,64,969,32,2,247,GREENE COUNTY,OH02911,BEAVERCREEK,"46,572",38,"1,111",0,13,9,16,49,"1,013",49,2
145,246,GUERNSEY COUNTY,Cambridge,CAMBRIDGE,"10,341",14,484,1,0,3,10,83,388,13,0,254,GUERNSEY COUNTY,OH03001,CAMBRIDGE,"10,391",8,456,1,1,3,3,75,375,6,1
146,247,GUERNSEY COUNTY,Byesville,BYESVILLE,"2,363",0,8,0,0,0,0,0,8,0,1,255,GUERNSEY COUNTY,OH03002,BYESVILLE,"2,372",0,16,0,0,0,0,4,9,3,0
147,248,GUERNSEY COUNTY,Senecaville,SENECAVILLE,443,0,0,0,0,0,0,0,0,0,0,256,GUERNSEY COUNTY,OH03010,SENECAVILLE,448,0,0,0,0,0,0,0,0,0,0
148,249,HAMILTON COUNTY,Cincinnati,CINCINNATI,"298,880","2,720","15,382",57,249,"1,278","1,136","3,929","10,216","1,237",485,257,HAMILTON COUNTY,OHCIP00,CINCINNATI,"299,116","2,833","15,105",70,292,"1,196","1,275","3,448","10,172","1,485",1
149,252,HAMILTON COUNTY,Blue Ash,BLUE ASH,"12,169",11,320,0,4,4,3,41,273,6,3,261,HAMILTON COUNTY,OH03104,BLUE ASH,"12,248",16,278,2,2,4,8,42,229,7,0
150,254,HAMILTON COUNTY,Deer Park,DEER PARK,"5,672",9,74,0,1,4,4,9,63,2,0,264,HAMILTON COUNTY,OH03107,DEER PARK,"5,665",6,51,0,1,0,5,4,44,3,0
151,259,HAMILTON COUNTY,Forest Park,FOREST PARK,"18,669",47,633,0,9,21,17,157,449,27,2,269,HAMILTON COUNTY,OH03112,FOREST PARK,"18,665",50,435,1,7,20,22,70,345,20,1
152,261,HAMILTON COUNTY,Greenhills,GREENHILLS,"3,589",1,36,0,1,0,0,8,27,1,1,271,HAMILTON COUNTY,OH03115,GREENHILLS,"3,584",1,43,0,0,0,1,4,38,1,0
153,262,HAMILTON COUNTY,Harrison,HARRISON,"10,819",0,306,0,0,0,0,15,282,9,0,272,HAMILTON COUNTY,OH03116,HARRISON,"11,246",6,182,1,0,5,0,16,157,9,0
154,267,HAMILTON COUNTY,Montgomery,MONTGOMERY,"10,558",4,148,0,0,0,4,14,130,4,0,277,HAMILTON COUNTY,OH03123,MONTGOMERY,"10,638",4,152,0,2,1,1,8,139,5,0
155,271,HAMILTON COUNTY,Norwood,NORWOOD,"20,065",52,"1,013",0,12,28,12,166,798,49,2,281,HAMILTON COUNTY,OH03128,NORWOOD,"19,994",68,895,0,15,28,25,132,707,56,2
156,272,HAMILTON COUNTY,Springdale,SPRINGDALE,"11,175",7,118,0,0,3,4,16,95,7,1,283,HAMILTON COUNTY,OH03133,SPRINGDALE,"11,203",0,0,0,0,0,0,0,0,0,0
157,283,HANCOCK COUNTY,Findlay,FINDLAY,"41,156",53,630,3,15,9,26,104,515,11,1,294,HANCOCK COUNTY,OH03201,FINDLAY,"41,474",128,"1,304",3,25,24,76,216,"1,050",38,3
158,296,HIGHLAND COUNTY,Greenfield,GREENFIELD,"4,559",6,102,0,1,1,4,20,72,10,1,304,HIGHLAND COUNTY,OH03601,GREENFIELD,"4,582",13,99,3,3,2,5,28,50,21,2
159,297,HIGHLAND COUNTY,Hillsboro,HILLSBORO,"6,547",8,203,1,2,1,4,33,166,4,0,305,HIGHLAND COUNTY,OH03602,HILLSBORO,"6,576",9,168,0,7,1,1,23,134,11,1
160,298,HIGHLAND COUNTY,Leesburg,VILLAGE OF LEESBURG,"1,289",0,46,0,0,0,0,9,37,0,0,306,HIGHLAND COUNTY,OH03603,VILLAGE OF LEESBURG,"1,295",1,54,0,0,0,1,5,47,2,0
161,299,HIGHLAND COUNTY,Lynchburg,LYNCHBURG,"1,482",4,20,0,3,0,1,8,12,0,0,96,HIGHLAND COUNTY,OH03604,LYNCHBURG,2,0,0,0,0,0,0,0,0,0,0
162,299,HIGHLAND COUNTY,Lynchburg,LYNCHBURG,"1,482",4,20,0,3,0,1,8,12,0,0,307,HIGHLAND COUNTY,OH03604,LYNCHBURG,"1,480",0,29,0,0,0,0,2,25,2,0
163,302,HOCKING COUNTY,Logan,LOGAN,"7,106",15,243,0,6,1,8,38,200,5,2,310,HOCKING COUNTY,OH03701,LOGAN,"7,077",18,289,0,5,3,10,21,254,14,2
164,317,JEFFERSON COUNTY,Steubenville,STEUBENVILLE,"18,137",60,"1,085",2,4,22,32,132,945,8,0,325,JEFFERSON COUNTY,OH04103,STEUBENVILLE,"17,979",49,"1,132",3,4,11,31,89,"1,021",22,6
165,328,KNOX COUNTY,Mount Vernon,MOUNT VERNON,"16,685",17,680,0,6,2,9,87,592,1,1,335,KNOX COUNTY,OH04201,MOUNT VERNON,"16,553",22,621,1,6,0,15,89,525,7,3
166,330,KNOX COUNTY,Fredericktown,FREDERICKTOWN,"2,486",6,41,0,2,0,4,11,29,1,0,337,KNOX COUNTY,OH04204,FREDERICKTOWN,"2,461",4,55,0,0,0,4,12,43,0,0
167,333,LAKE COUNTY,Eastlake,EASTLAKE,"18,166",10,443,1,0,3,6,54,375,14,1,340,LAKE COUNTY,OH04301,EASTLAKE,"18,056",14,330,1,2,5,6,38,282,10,1
168,336,LAKE COUNTY,Mentor,MENTOR,"46,852",51,"1,034",0,10,11,30,105,899,30,6,343,LAKE COUNTY,OH04306,MENTOR,"46,663",72,908,0,11,17,44,105,780,23,6
169,338,LAKE COUNTY,Painesville,PAINESVILLE,"19,827",8,9,0,0,1,7,3,5,1,0,345,LAKE COUNTY,OH04308,PAINESVILLE,"19,719",11,22,1,1,0,9,7,13,2,0
170,340,LAKE COUNTY,Wickliffe,WICKLIFFE,"12,506",17,233,0,0,9,8,41,178,14,0,347,LAKE COUNTY,OH04311,WICKLIFFE,"12,679",9,152,0,0,4,5,26,118,8,0
171,341,LAKE COUNTY,Willoughby,WILLOUGHBY,"22,701",45,478,1,8,21,15,62,394,22,1,348,LAKE COUNTY,OH04312,WILLOUGHBY,"22,857",34,440,0,1,17,16,37,385,18,1
172,358,LOGAN COUNTY,Bellefontaine,BELLEFONTAINE,"13,073",23,404,0,8,2,13,59,342,3,1,367,LOGAN COUNTY,OH04601,BELLEFONTAINE,"13,144",14,331,0,6,2,6,46,280,5,2
173,359,LOGAN COUNTY,Russells Point,RUSSELLS POINT,"1,355",0,26,0,0,0,0,6,19,1,0,368,LOGAN COUNTY,OH04602,RUSSELLS POINT,"1,367",4,22,1,2,0,1,3,19,0,0
174,361,LOGAN COUNTY,West Liberty,WEST LIBERTY,"1,769",3,21,0,0,0,3,8,13,0,0,369,LOGAN COUNTY,OH04610,WEST LIBERTY,"1,785",1,5,0,0,0,1,1,3,1,0
175,363,LORAIN COUNTY,Elyria,ELYRIA,"53,633",161,"1,483",4,26,71,60,344,"1,042",97,8,371,LORAIN COUNTY,OH04704,ELYRIA,"53,586",191,"1,146",3,39,64,85,248,842,56,12
176,364,LORAIN COUNTY,Vermilion,VERMILION,"5,783",2,60,0,0,0,2,8,50,2,0,178,LORAIN COUNTY,OH02204,VERMILION,"4,603",1,41,0,0,0,1,6,35,0,0
177,364,LORAIN COUNTY,Vermilion,VERMILION,"5,783",2,60,0,0,0,2,8,50,2,0,372,LORAIN COUNTY,OH02204,VERMILION,"5,778",2,54,0,1,0,1,8,45,1,0
178,365,LORAIN COUNTY,Amherst,AMHERST,"12,156",7,188,0,1,3,3,21,164,3,0,373,LORAIN COUNTY,OH04701,AMHERST,"12,090",5,157,0,0,2,3,14,140,3,1
179,366,LORAIN COUNTY,Avon Lake,AVON LAKE,"23,625",1,8,0,0,0,1,1,7,0,0,374,LORAIN COUNTY,OH04703,AVON LAKE,"23,839",8,124,0,0,1,7,21,97,6,1
180,367,LORAIN COUNTY,Lorain,LORAIN,"63,561",127,778,6,14,43,64,287,463,28,12,375,LORAIN COUNTY,OH04705,LORAIN,"63,672",373,"2,019",2,30,87,254,590,"1,335",94,11
181,368,LORAIN COUNTY,Oberlin,OBERLIN,"8,342",38,212,0,27,4,7,27,184,1,0,376,LORAIN COUNTY,OH04706,OBERLIN,"8,321",13,171,0,6,0,7,33,136,2,1
182,369,LORAIN COUNTY,North Ridgeville,NORTH RIDGEVILLE,"33,095",12,193,1,4,3,4,37,154,2,0,377,LORAIN COUNTY,OH04707,NORTH RIDGEVILLE,"33,586",17,140,1,7,2,7,47,89,4,0
183,370,LORAIN COUNTY,Grafton,GRAFTON,"6,105",4,38,1,0,2,1,10,28,0,0,379,LORAIN COUNTY,OH04710,GRAFTON,"6,182",1,40,0,1,0,0,16,24,0,0
184,373,LUCAS COUNTY,Toledo,TOLEDO,"278,366","3,319","11,191",37,316,803,"2,163","3,381","7,081",729,0,381,LUCAS COUNTY,OH04807,TOLEDO,"277,116","2,829","11,095",35,180,780,"1,834","3,103","7,247",745,0
185,375,LUCAS COUNTY,Maumee,MAUMEE,"13,875",15,380,0,8,3,4,37,336,7,0,383,LUCAS COUNTY,OH04801,MAUMEE,"13,809",5,305,0,0,3,2,31,265,9,0
186,376,LUCAS COUNTY,Oregon,OREGON,"20,055",37,665,0,5,6,26,85,553,27,1,384,LUCAS COUNTY,OH04802,OREGON,"19,991",36,779,1,10,8,17,75,682,22,1
187,379,LUCAS COUNTY,Holland,HOLLAND,"1,698",6,288,0,1,5,0,21,266,1,0,388,LUCAS COUNTY,OH04810,HOLLAND,"1,662",7,349,0,1,4,2,10,335,4,3
188,380,LUCAS COUNTY,Waterville,WATERVILLE,"5,511",2,29,0,0,1,1,4,24,1,0,389,LUCAS COUNTY,OH04811,WATERVILLE,"5,518",1,25,0,0,0,1,3,22,0,0
189,381,LUCAS COUNTY,Whitehouse,WHITEHOUSE,"4,528",1,30,0,0,0,1,4,23,3,0,390,LUCAS COUNTY,OH04812,WHITEHOUSE,"4,622",2,8,0,0,1,1,1,7,0,0
190,388,MADISON COUNTY,London,LONDON,"10,092",7,284,0,2,2,3,48,221,15,0,397,MADISON COUNTY,OH04901,LONDON,"10,202",14,254,0,2,2,10,52,189,13,1
191,389,MADISON COUNTY,West Jefferson,WEST JEFFERSON,"4,291",3,101,0,0,1,2,14,84,3,0,398,MADISON COUNTY,OH04902,WEST JEFFERSON,"4,347",2,58,0,0,0,2,5,51,2,0
192,392,MAHONING COUNTY,Boardman,BOARDMAN,"39,692",54,"1,346",0,6,22,26,189,"1,126",31,5,400,MAHONING COUNTY,OH05002,BOARDMAN,"39,276",61,"1,482",0,14,31,16,164,"1,289",29,6
193,393,MAHONING COUNTY,Youngstown,YOUNGSTOWN,"64,170",415,"2,426",12,28,151,224,921,"1,264",241,137,401,MAHONING COUNTY,OH05009,YOUNGSTOWN,"63,878",447,"2,362",23,32,151,241,847,"1,283",232,82
194,393,MAHONING COUNTY,Youngstown,YOUNGSTOWN,"64,170",415,"2,426",12,28,151,224,921,"1,264",241,137,605,MAHONING COUNTY,OH05009,YOUNGSTOWN,11,0,0,0,0,0,0,0,0,0,0
195,397,MAHONING COUNTY,Austintown,AUSTINTOWN,"35,680",52,818,0,9,13,30,114,674,30,0,405,MAHONING COUNTY,OH05001,AUSTINTOWN,"35,303",62,789,0,9,14,39,109,659,21,1
196,399,MAHONING COUNTY,Canfield,CANFIELD,"7,323",1,60,0,1,0,0,8,52,0,0,407,MAHONING COUNTY,OH05004,CANFIELD,"7,246",3,46,0,1,0,2,10,36,0,2
197,403,MAHONING COUNTY,Struthers,STRUTHERS,"10,314",27,244,0,1,8,18,75,161,8,0,411,MAHONING COUNTY,OH05008,STRUTHERS,"10,228",15,216,0,1,4,10,58,148,10,0
198,404,MAHONING COUNTY,Craig Beach,CRAIG BEACH,"1,137",0,3,0,0,0,0,0,3,0,0,412,MAHONING COUNTY,OH05011,CRAIG BEACH,"1,129",1,6,0,1,0,0,1,4,1,0
199,418,MEDINA COUNTY,Brunswick,BRUNSWICK,"34,774",25,224,0,1,0,24,28,182,14,1,425,MEDINA COUNTY,OH05201,BRUNSWICK,"34,838",21,194,1,2,4,14,22,161,11,0
200,419,MEDINA COUNTY,Medina,MEDINA,"26,280",13,119,1,5,1,6,12,107,0,0,426,MEDINA COUNTY,OH05202,MEDINA,"26,199",17,324,1,5,5,6,55,269,0,0
201,420,MEDINA COUNTY,Wadsworth,WADSWORTH,"21,910",24,479,0,7,2,15,40,436,3,4,427,MEDINA COUNTY,OH05203,WADSWORTH,"23,388",24,333,0,4,1,19,28,301,4,1
202,423,MEDINA COUNTY,Spencer,SPENCER,766,0,6,0,0,0,0,0,6,0,0,429,MEDINA COUNTY,OH05210,SPENCER,777,2,6,0,1,0,1,1,5,0,0
203,424,MEDINA COUNTY,Hinckley,HINCKLEY TOWNSHIP,"8,041",6,28,2,0,0,4,15,13,0,0,430,MEDINA COUNTY,OH05212,HINCKLEY TOWNSHIP,"7,970",1,17,0,0,0,1,3,13,1,0
204,437,MERCER COUNTY,Coldwater,COLDWATER,"4,501",0,20,0,0,0,0,2,17,1,0,443,MERCER COUNTY,OH05404,COLDWATER,"4,519",3,53,0,3,0,0,6,47,0,0
205,438,MERCER COUNTY,Fort Recovery,FORT RECOVERY,"1,430",1,6,0,1,0,0,0,6,0,0,444,MERCER COUNTY,OH05405,FORT RECOVERY,"1,436",1,12,0,0,0,1,3,8,1,0
206,439,MERCER COUNTY,Rockford,ROCKFORD,"1,105",2,6,0,1,1,0,2,4,0,0,445,MERCER COUNTY,OH05408,ROCKFORD,"1,099",0,4,0,0,0,0,0,4,0,0
207,441,MIAMI COUNTY,Piqua,PIQUA,"20,845",39,882,1,19,13,6,135,728,19,7,448,MIAMI COUNTY,OH05502,PIQUA,"20,973",54,819,1,33,11,9,120,681,18,2
208,442,MIAMI COUNTY,Tipp City,TIPP CITY,"9,941",7,181,0,1,1,5,23,148,10,1,449,MIAMI COUNTY,OH05503,TIPP CITY,"9,957",4,140,0,4,0,0,11,119,10,4
209,443,MIAMI COUNTY,Troy,TROY,"25,745",22,724,0,13,3,6,145,567,12,6,450,MIAMI COUNTY,OH05504,TROY,"25,865",38,502,1,20,6,11,60,434,8,0
210,444,MIAMI COUNTY,Covington,COVINGTON,"2,633",3,29,0,0,2,1,2,27,0,0,451,MIAMI COUNTY,OH05506,COVINGTON,"2,637",3,16,0,0,0,3,2,14,0,0
211,449,MONTGOMERY COUNTY,Dayton,DAYTON,"140,260","1,402","7,235",36,133,496,737,"2,269","4,252",714,80,456,DAYTON,OH05702,DAYTON,"140,171","1,232","6,083",30,122,393,687,"1,779","3,688",616,26
212,450,MONTGOMERY COUNTY,Centerville,CENTERVILLE,"23,851",13,352,0,0,3,10,41,290,21,0,251,DAYTON,OH05701,CENTERVILLE,2,0,0,0,0,0,0,0,0,0,0
213,450,MONTGOMERY COUNTY,Centerville,CENTERVILLE,"23,851",13,352,0,0,3,10,41,290,21,0,457,DAYTON,OH05701,CENTERVILLE,"23,780",14,373,0,2,4,8,30,327,16,0
214,451,MONTGOMERY COUNTY,Germantown,GERMANTOWN,"5,495",6,40,0,0,0,6,5,34,1,0,458,DAYTON,OH05703,GERMANTOWN,"5,477",4,68,0,2,1,1,15,49,4,0
215,452,MONTGOMERY COUNTY,Kettering,KETTERING,"54,915",73,"1,000",0,26,26,21,221,726,53,10,252,DAYTON,OH05705,KETTERING,471,0,8,0,0,0,0,2,6,0,0
216,452,MONTGOMERY COUNTY,Kettering,KETTERING,"54,915",73,"1,000",0,26,26,21,221,726,53,10,459,DAYTON,OH05705,KETTERING,"54,681",70,852,0,23,26,21,190,610,52,3
217,454,MONTGOMERY COUNTY,Miamisburg,MIAMISBURG,"20,000",20,228,0,4,12,4,40,178,10,1,461,DAYTON,OH05708,MIAMISBURG,"19,928",14,257,0,4,2,8,46,204,7,3
218,456,MONTGOMERY COUNTY,Clayton,CLAYTON,"13,129",6,135,0,0,3,3,27,97,11,0,463,DAYTON,OH05711,CLAYTON,"13,149",5,118,0,0,4,1,17,92,9,0
219,469,MONTGOMERY COUNTY,Clayton,CLAY TOWNSHIP,"4,217",2,20,0,2,0,0,6,14,0,0,463,DAYTON,OH05711,CLAYTON,"13,149",5,118,0,0,4,1,17,92,9,0
220,457,MONTGOMERY COUNTY,Trotwood,TROTWOOD,"24,024",90,962,11,20,37,22,341,506,115,11,464,DAYTON,OH05712,TROTWOOD,"24,308",69,891,3,15,35,16,257,489,145,6
221,458,MONTGOMERY COUNTY,Vandalia,VANDALIA,"15,073",14,328,0,2,9,3,63,232,33,3,465,DAYTON,OH05713,VANDALIA,"15,022",26,310,0,10,11,5,66,219,25,2
222,461,MONTGOMERY COUNTY,Brookville,BROOKVILLE,"5,902",7,59,0,5,1,1,15,43,1,0,468,DAYTON,OH05716,BROOKVILLE,"5,896",6,67,0,3,3,0,15,47,5,0
223,477,MUSKINGUM COUNTY,Zanesville,ZANESVILLE,"25,494",93,"1,288",0,18,28,47,230,"1,036",22,10,484,MUSKINGUM COUNTY,OH06001,ZANESVILLE,"25,457",100,"1,157",0,19,21,60,203,897,57,16
224,478,MUSKINGUM COUNTY,Dresden,DRESDEN,"1,736",2,0,0,0,0,2,0,0,0,0,485,MUSKINGUM COUNTY,OH06003,DRESDEN,"1,707",0,5,0,0,0,0,1,4,0,0
225,479,MUSKINGUM COUNTY,Frazeysburg,FRAZEYSBURG,"1,321",1,16,0,1,0,0,1,12,3,0,486,MUSKINGUM COUNTY,OH06004,FRAZEYSBURG,"1,294",1,9,0,0,0,1,4,5,0,0
226,480,MUSKINGUM COUNTY,New Concord,NEW CONCORD,"2,317",0,15,0,0,0,0,1,14,0,0,487,MUSKINGUM COUNTY,OH06006,NEW CONCORD,"2,337",0,7,0,0,0,0,0,7,0,0
227,481,MUSKINGUM COUNTY,Roseville,ROSEVILLE,755,3,14,0,0,0,3,4,9,1,0,488,MUSKINGUM COUNTY,OH06009,ROSEVILLE,763,1,10,0,1,0,0,2,6,2,0
228,481,MUSKINGUM COUNTY,Roseville,ROSEVILLE,755,3,14,0,0,0,3,4,9,1,0,502,MUSKINGUM COUNTY,OH06009,ROSEVILLE,"1,083",3,12,0,1,1,1,2,8,2,0
229,486,OTTAWA COUNTY,Oak Harbor,OAK HARBOR,"2,705",1,42,0,1,0,0,5,37,0,0,493,OTTAWA COUNTY,OH06201,OAK HARBOR,"2,731",1,36,0,1,0,0,8,28,0,0
230,487,OTTAWA COUNTY,Port Clinton,PORT CLINTON,"5,939",13,170,0,8,2,3,38,129,3,1,494,OTTAWA COUNTY,OH06202,PORT CLINTON,"5,928",21,170,0,12,3,6,31,126,13,0
231,488,OTTAWA COUNTY,Genoa,GENOA,"2,301",1,5,0,0,0,1,0,5,0,0,495,OTTAWA COUNTY,OH06205,GENOA,"2,276",1,7,0,0,0,1,2,5,0,1
232,490,OTTAWA COUNTY,Put in Bay,PUT-IN-BAY,136,3,1,0,0,0,3,0,1,0,0,496,OTTAWA COUNTY,OH06207,PUT-IN-BAY,135,0,1,0,0,0,0,0,0,1,0
233,496,PERRY COUNTY,Crooksville,CROOKSVILLE,"2,491",0,2,0,0,0,0,0,1,1,0,503,PERRY COUNTY,OH06401,CROOKSVILLE,"2,491",0,0,0,0,0,0,0,0,0,0
234,497,PERRY COUNTY,New Lexington,NEW LEXINGTON,"4,721",12,188,0,5,1,6,34,149,5,0,504,PERRY COUNTY,OH06402,NEW LEXINGTON,"4,716",11,134,0,6,1,4,14,112,8,1
235,500,PERRY COUNTY,Somerset,SOMERSET,"1,461",0,4,0,0,0,0,0,4,0,0,508,PERRY COUNTY,OH06411,SOMERSET,"1,460",0,4,0,0,0,0,1,3,0,0
236,501,PERRY COUNTY,Thornville,THORNVILLE,997,0,12,0,0,0,0,0,12,0,0,509,PERRY COUNTY,OH06412,THORNVILLE,997,0,3,0,0,0,0,1,2,0,0
237,503,PICKAWAY COUNTY,Circleville,CIRCLEVILLE,"13,930",37,674,0,5,12,20,97,569,8,0,511,PICKAWAY COUNTY,OH06501,CIRCLEVILLE,"13,972",57,714,0,13,21,23,136,550,28,4
238,504,PICKAWAY COUNTY,Ashville,ASHVILLE,"4,207",1,67,0,1,0,0,15,49,3,0,512,PICKAWAY COUNTY,OH06502,ASHVILLE,"4,211",3,53,1,0,1,1,9,40,4,0
